t	x0	y0	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15
18.83	0.783495	-0.230664	1.2056	0.604467	1.45159	-0.836011	2.1418	-0.15482	2.01981	-1.60573	2.82946	-1.06886	2.49404	-2.47663	3.36415	-2.04041	2.89599	-3.4036	3.80093	-3.03266	3.25066	-4.35816	4.1734	-4.03348	3.56161	-5.32921	4.50186	-5.03843	3.85723	-6.31136	4.78417	-6.05021
18.84	0.786586	-0.228359	1.20383	0.610734	1.46094	-0.827671	2.14477	-0.139997	2.03695	-1.59369	2.83955	-1.04809	2.52321	-2.46187	3.38637	-2.01259	2.94381	-3.38357	3.84045	-3.00028	3.31199	-4.33623	4.22843	-4.00128	3.63768	-5.30952	4.57073	-5.00559	3.95013	-6.29054	4.87822	-6.01412
18.85	0.787683	-0.230676	1.2022	0.61307	1.47051	-0.822339	2.14715	-0.128533	2.05417	-1.58355	2.85013	-1.02857	2.55218	-2.44732	3.40849	-1.98475	2.99042	-3.36324	3.87843	-2.96761	3.37161	-4.31413	4.28201	-3.96783	3.71465	-5.28872	4.63878	-4.97115	4.04138	-6.26914	4.97241	-5.97566
18.86	0.787211	-0.23646	1.20078	0.61176	1.47964	-0.820365	2.14886	-0.12062	2.07161	-1.57566	2.86179	-1.01067	2.58184	-2.43305	3.43147	-1.95834	3.03495	-3.34388	3.91534	-2.93596	3.43024	-4.29317	4.33403	-3.93328	3.79313	-5.26669	4.70704	-4.93492	4.13131	-6.2468	5.066	-5.93463
18.87	0.786043	-0.244059	1.1994	0.60779	1.48781	-0.821921	2.14974	-0.115853	2.08977	-1.57028	2.87422	-0.994679	2.61266	-2.41971	3.45583	-1.9347	3.07721	-3.32658	3.95161	-2.90668	3.48865	-4.27376	4.3848	-3.89837	3.87251	-5.24355	4.77631	-4.89712	4.22032	-6.22307	5.15823	-5.89092
18.88	0.785067	-0.251842	1.19808	0.602497	1.49493	-0.8267	2.14986	-0.113711	2.10928	-1.56739	2.88649	-0.981017	2.64455	-2.40844	3.48129	-1.91445	3.11798	-3.31216	3.98752	-2.88067	3.54727	-4.25565	4.43515	-3.86433	3.9514	-5.21965	4.84661	-4.85818	4.30889	-6.19747	5.24845	-5.84456
18.89	0.784817	-0.258608	1.19714	0.597029	1.50126	-0.833721	2.14969	-0.113799	2.13013	-1.56676	2.89784	-0.9702	2.6769	-2.40045	3.50702	-1.89744	3.15875	-3.30095	4.02336	-2.85789	3.60608	-4.23863	4.48607	-3.83222	4.02841	-5.19545	4.91698	-4.81859	4.39743	-6.16955	5.33616	-5.7957
18.9	0.785415	-0.26378	1.19715	0.591965	1.50724	-0.841512	2.14999	-0.115798	2.15121	-1.56817	2.90818	-0.962702	2.7088	-2.3964	3.532	-1.8832	3.201	-3.29261	4.05955	-2.83742	3.66469	-4.22282	4.5381	-3.80222	4.10272	-5.17136	4.98592	-4.77878	4.48628	-6.13897	5.42108	-5.74461
18.91	0.786793	-0.267387	1.19846	0.587368	1.51336	-0.848647	2.15162	-0.119335	2.17059	-1.57156	2.91795	-0.958739	2.73946	-2.39607	3.55536	-1.87135	3.2454	-3.28619	4.09652	-2.81796	3.72262	-4.20814	4.59085	-3.77348	4.17413	-5.14754	5.05232	-4.73887	4.5756	-6.10562	5.50308	-5.69162
18.92	0.788934	-0.269867	1.20094	0.583113	1.52005	-0.85431	2.15515	-0.123952	2.18669	-1.57692	2.92735	-0.958103	2.76844	-2.39846	3.57645	-1.86155	3.29131	-3.2804	4.13412	-2.79838	3.77941	-4.19384	4.6432	-3.74476	4.24297	-5.12377	5.11604	-4.69844	4.66539	-6.06964	5.58225	-5.63707
18.93	0.791884	-0.271757	1.20406	0.57916	1.52746	-0.858525	2.16046	-0.129145	2.19921	-1.5841	2.93602	-0.960073	2.79564	-2.4022	3.59496	-1.85314	3.33684	-3.27411	4.17131	-2.7779	3.83476	-4.17856	4.69383	-3.71502	4.3099	-5.09925	5.17778	-4.65657	4.75549	-6.03134	5.65882	-5.58126
18.94	0.795519	-0.273435	1.20721	0.57556	1.5352	-0.861959	2.16659	-0.134398	2.20918	-1.59239	2.94324	-0.963355	2.82088	-2.40596	3.61091	-1.84498	3.37961	-3.26668	4.20625	-2.75605	3.88849	-4.16113	4.74175	-3.68356	4.37582	-5.07288	5.23832	-4.61226	4.84562	-5.99117	5.73316	-5.52442
18.95	0.799268	-0.275023	1.20996	0.572323	1.54221	-0.865466	2.17206	-0.139209	2.21807	-1.60046	2.94865	-0.966164	2.84367	-2.40861	3.62466	-1.8357	3.4178	-3.258	4.23701	-2.73261	3.9405	-4.14123	4.7864	-3.64962	4.44166	-5.04373	5.29801	-4.56505	4.93541	-5.94955	5.80571	-5.46669
18.96	0.802111	-0.276518	1.21204	0.569372	1.54712	-0.869595	2.17537	-0.143094	2.22673	-1.60655	2.95242	-0.966576	2.8633	-2.40912	3.63654	-1.82426	3.45084	-3.24821	4.2623	-2.70758	3.99069	-4.11944	4.82746	-3.61238	4.50805	-5.01162	5.35659	-4.51521	5.02446	-5.90677	5.87695	-5.40808
18.97	0.802981	-0.278039	1.21309	0.566676	1.54896	-0.874222	2.17559	-0.145532	2.23495	-1.60909	2.95494	-0.963087	2.87929	-2.40646	3.64648	-1.81036	3.47934	-3.23725	4.28194	-2.68118	4.03894	-4.09657	4.86481	-3.57165	4.575	-4.97705	5.41347	-4.46333	5.11233	-5.863	5.94735	-5.34853
18.98	0.801342	-0.279926	1.21263	0.564426	1.5477	-0.87846	2.17261	-0.145883	2.24184	-1.60726	2.95625	-0.955104	2.89181	-2.39989	3.65397	-1.79427	3.50443	-3.2247	4.29682	-2.65374	4.0851	-4.07302	4.89852	-3.52847	4.64179	-4.9409	5.46803	-4.40997	5.19865	-5.8183	6.01729	-5.28789
18.99	0.797497	-0.282531	1.21024	0.563107	1.54429	-0.880927	2.16699	-0.143388	2.24644	-1.60133	2.95586	-0.943066	2.90162	-2.38937	3.65846	-1.77628	3.52708	-3.20997	4.30854	-2.62554	4.12891	-4.0486	4.92893	-3.48486	4.70723	-4.904	5.51991	-4.35574	5.2831	-5.77261	6.08706	-5.22601
19	0.79241	-0.285758	1.20595	0.563397	1.54018	-0.880305	2.15977	-0.137402	2.24831	-1.59243	2.95317	-0.928153	2.90971	-2.37576	3.66005	-1.75644	3.54799	-3.19275	4.31884	-2.59665	4.17004	-4.02295	4.95651	-3.44268	4.77024	-4.86699	5.56895	-4.30148	5.36544	-5.72581	6.15672	-5.16267
19.01	0.787267	-0.288715	1.20039	0.565951	1.53656	-0.875916	2.15221	-0.127809	2.24774	-1.58198	2.94825	-0.911795	2.91698	-2.36047	3.65976	-1.73468	3.56781	-3.17314	4.329	-2.56693	4.20832	-3.99609	4.98175	-3.40252	4.83032	-4.83031	5.61508	-4.24817	5.44552	-5.67778	6.22613	-5.09769
19.02	0.783157	-0.289838	1.19469	0.571129	1.53399	-0.86801	2.14561	-0.115369	2.2458	-1.571	2.9422	-0.895216	2.92415	-2.3447	3.65909	-1.71134	3.58726	-3.15169	4.3396	-2.53627	4.244	-3.96857	5.00522	-3.36373	4.88763	-4.79406	5.65819	-4.19623	5.52329	-5.62839	6.29488	-5.03095
19.03	0.781018	-0.287539	1.19008	0.578808	1.53257	-0.857639	2.14106	-0.1016	2.24414	-1.5598	2.93689	-0.879149	2.93183	-2.32902	3.65946	-1.68736	3.60707	-3.12921	4.35066	-2.50493	4.27789	-3.941	5.02758	-3.32512	4.94283	-4.75786	5.69834	-4.14506	5.59875	-5.57758	6.36242	-4.96238
19.04	0.781619	-0.281042	1.18751	0.588335	1.53241	-0.846254	2.13932	-0.0881187	2.24451	-1.54822	2.9342	-0.863738	2.9406	-2.31343	3.66174	-1.66397	3.62761	-3.10663	4.36211	-2.47369	4.31105	-3.91352	5.04964	-3.28589	4.99672	-4.72089	5.73623	-4.09336	5.67199	-5.52532	6.42803	-4.89199
19.05	0.785348	-0.270936	1.18734	0.598661	1.53409	-0.835178	2.14073	-0.0757901	2.24831	-1.53603	2.93538	-0.848668	2.95096	-2.29789	3.66647	-1.64212	3.64876	-3.08493	4.37424	-2.44349	4.34457	-3.88578	5.0722	-3.24579	5.05002	-4.68214	5.77337	-4.03991	5.74313	-5.47159	6.49097	-4.81986
19.06	0.791906	-0.259128	1.1892	0.608597	1.53858	-0.825132	2.14521	-0.0643656	2.25619	-1.5234	2.94078	-0.833525	2.96331	-2.28263	3.6741	-1.62207	3.67024	-3.06479	4.38759	-2.4149	4.3793	-3.85735	5.0959	-3.20488	5.10326	-4.64091	5.81155	-3.98422	5.81232	-5.4163	6.55059	-4.7461
19.07	0.800203	-0.248235	1.1921	0.617114	1.54679	-0.816016	2.15227	-0.052939	2.26809	-1.51076	2.95012	-0.818176	2.978	-2.26797	3.68502	-1.60344	3.69222	-3.04633	4.40267	-2.3877	4.41593	-3.82819	5.12117	-3.16321	5.15667	-4.59705	5.85174	-3.92648	5.87967	-5.35932	6.60642	-4.67091
19.08	0.808681	-0.240669	1.19481	0.62359	1.559	-0.80715	2.16103	-0.0408497	2.28354	-1.49842	2.96275	-0.802826	2.9953	-2.25398	3.69928	-1.58546	3.71572	-3.02897	4.41974	-2.36108	4.45479	-3.7985	5.1482	-3.12066	5.21002	-4.5511	5.89343	-3.86704	5.9453	-5.30052	6.6583	-4.59454
19.09	0.815931	-0.237756	1.19635	0.627886	1.57457	-0.797938	2.17032	-0.0282502	2.30184	-1.48623	2.97785	-0.787645	3.01541	-2.24026	3.71643	-1.56726	3.74214	-3.01153	4.43901	-2.33403	4.49554	-3.76823	5.17702	-3.07706	5.26258	-4.50399	5.93497	-3.80619	6.00925	-5.23981	6.70637	-4.5173
19.1	0.82127	-0.239247	1.19639	0.630237	1.59194	-0.788517	2.17888	-0.0159028	2.32216	-1.47385	2.99442	-0.772297	3.03835	-2.22612	3.73566	-1.54799	3.7723	-2.99253	4.46086	-2.30555	4.53705	-3.73682	5.20747	-3.03233	5.31329	-4.45654	5.9747	-3.74435	6.07156	-5.17722	6.75105	-4.43949
19.11	0.824904	-0.243429	1.19535	0.631095	1.60899	-0.779917	2.18566	-0.00452844	2.34363	-1.46111	3.01116	-0.75591	3.06388	-2.21069	3.7562	-1.5267	3.80567	-2.97049	4.48569	-2.27463	4.57782	-3.70341	5.23918	-2.98658	5.36116	-4.40906	6.01185	-3.6823	6.13221	-5.11284	6.79289	-4.36137
19.12	0.827582	-0.247868	1.19405	0.631063	1.62367	-0.773529	2.1901	0.00561817	2.36538	-1.44822	3.02656	-0.737576	3.09151	-2.19293	3.77748	-1.50226	3.84055	-2.94424	4.51343	-2.24017	4.61663	-3.66718	5.2715	-2.94002	5.40572	-4.36123	6.04659	-3.62092	6.19116	-5.04689	6.83246	-4.28312
19.13	0.830016	-0.250461	1.19317	0.630902	1.63466	-0.770178	2.19224	0.0146729	2.3866	-1.43549	3.03914	-0.716915	3.12053	-2.17168	3.79899	-1.47332	3.8751	-2.91304	4.54304	-2.20137	4.65305	-3.62761	5.30344	-2.89269	5.4473	-4.31249	6.07943	-3.56054	6.24831	-4.9797	6.87031	-4.20489
19.14	0.832449	-0.250292	1.19283	0.63144	1.64174	-0.769363	2.19246	0.0229445	2.40647	-1.42285	3.04788	-0.694136	3.15011	-2.14605	3.82005	-1.43877	3.90826	-2.87662	4.57275	-2.15799	4.68732	-3.58451	5.33393	-2.84416	5.48686	-4.26232	6.11067	-3.50049	6.30354	-4.91165	6.90692	-4.1268
19.15	0.834618	-0.247855	1.19259	0.633328	1.64573	-0.769204	2.19112	0.0310113	2.42412	-1.40974	3.05267	-0.669576	3.1792	-2.11582	3.83967	-1.3983	3.93982	-2.83518	4.60069	-2.11035	4.71997	-3.53798	5.36223	-2.79348	5.52547	-4.21028	6.1404	-3.43944	6.35669	-4.8431	6.94268	-4.04894
19.16	0.836001	-0.244549	1.19169	0.636847	1.64792	-0.767214	2.18834	0.0400517	2.43885	-1.39526	3.05426	-0.643197	3.20657	-2.08173	3.8567	-1.35285	3.96987	-2.78938	4.62565	-2.05904	4.75144	-3.48827	5.38829	-2.73955	5.5638	-4.15569	6.16893	-3.37617	6.40764	-4.77437	6.9779	-3.97136
19.17	0.836165	-0.241759	1.1893	0.641964	1.64964	-0.76144	2.18411	0.0518526	2.45054	-1.37838	3.05389	-0.614527	3.23091	-2.04511	3.87007	-1.30452	3.99827	-2.74037	4.64734	-2.00458	4.78212	-3.43553	5.41278	-2.68168	5.60193	-4.09761	6.197	-3.31029	6.45625	-4.7056	7.01277	-3.89409
19.18	0.835113	-0.240059	1.1849	0.648601	1.6519	-0.751158	2.17863	0.0681726	2.45969	-1.35799	3.05271	-0.583031	3.25118	-2.00732	3.87925	-1.25577	4.02477	-2.68967	4.66601	-1.94751	4.81245	-3.37957	5.43662	-2.6198	5.63962	-4.0353	6.22559	-3.24226	6.50237	-4.63678	7.04739	-3.81714
19.19	0.833499	-0.238931	1.1785	0.656847	1.6552	-0.736701	2.17245	0.0898413	2.46722	-1.33313	3.05151	-0.548544	3.26707	-1.96928	3.88455	-1.20846	4.04934	-2.6387	4.68184	-1.88862	4.84304	-3.32007	5.46044	-2.55435	5.67668	-3.96884	6.25531	-3.17268	6.54586	-4.56772	7.08181	-3.74052
19.2	0.832496	-0.236995	1.17084	0.666971	1.65952	-0.718732	2.16636	0.116327	2.47407	-1.30348	3.05078	-0.511433	3.27921	-1.93134	3.8872	-1.16304	4.07236	-2.58843	4.69484	-1.82901	4.87454	-3.2572	5.48435	-2.48598	5.71311	-3.89931	6.28611	-3.10172	6.58658	-4.49813	7.11604	-3.66428
19.21	0.833255	-0.232555	1.16316	0.679316	1.66461	-0.697747	2.16121	0.14611	2.48093	-1.26988	3.05097	-0.472465	3.28908	-1.8933	3.88895	-1.11864	4.09436	-2.53907	4.70518	-1.76976	4.9072	-3.19219	5.508	-2.41543	5.749	-3.82815	6.31745	-3.02915	6.6244	-4.42768	7.15007	-3.5885
19.22	0.836306	-0.224262	1.15669	0.694152	1.67039	-0.674143	2.1578	0.177507	2.48834	-1.23426	3.0525	-0.432547	3.29856	-1.85464	3.89151	-1.07385	4.1158	-2.49026	4.71381	-1.71157	4.94052	-3.12696	5.53089	-2.34372	5.78439	-3.75633	6.34866	-2.95482	6.65928	-4.35606	7.18387	-3.51326
19.23	0.841471	-0.211703	1.15203	0.711445	1.67725	-0.648528	2.1568	0.209316	2.49678	-1.19878	3.05559	-0.39249	3.30946	-1.81477	3.89612	-1.02767	4.13699	-2.44139	4.72251	-1.65459	4.9732	-3.06324	5.55257	-2.2723	5.81915	-3.68404	6.37929	-2.87914	6.69127	-4.28302	7.21734	-3.43859
19.24	0.848306	-0.195723	1.14897	0.730557	1.6858	-0.62178	2.15839	0.240939	2.50681	-1.1648	3.06024	-0.352847	3.32323	-1.77341	3.90348	-0.979989	4.1582	-2.39189	4.73335	-1.59846	5.00375	-3.00167	5.57297	-2.20274	5.8529	-3.61119	6.40896	-2.80298	6.72049	-4.2084	7.25036	-3.36452
19.25	0.856477	-0.17828	1.14684	0.750119	1.69639	-0.594865	2.16208	0.272134	2.51907	-1.13227	3.06647	-0.31381	3.34065	-1.73077	3.91389	-0.931388	4.1798	-2.34141	4.74773	-1.54247	5.03138	-2.94187	5.59248	-2.13603	5.88506	-3.5382	6.43723	-2.7273	6.74717	-4.13222	7.28274	-3.29098
19.26	0.865574	-0.161854	1.14489	0.768335	1.70892	-0.568683	2.16675	0.30271	2.53416	-1.10013	3.07446	-0.275137	3.36162	-1.68738	3.92736	-0.882425	4.20225	-2.28991	4.76583	-1.48589	5.0565	-2.88298	5.61191	-2.07198	5.91502	-3.46622	6.46365	-2.65279	6.77159	-4.05465	7.31425	-3.2179
19.27	0.874722	-0.148689	1.14259	0.783625	1.72305	-0.544072	2.1712	0.332366	2.55249	-1.06713	3.08443	-0.236157	3.38529	-1.64365	3.94358	-0.833133	4.22607	-2.23755	4.78675	-1.42828	5.08055	-2.82422	5.63212	-2.00924	5.94242	-3.39644	6.48813	-2.57976	6.79411	-3.9761	7.34459	-3.14515
19.28	0.882734	-0.140171	1.13971	0.795144	1.73848	-0.521746	2.1745	0.360676	2.57401	-1.03263	3.09623	-0.195966	3.41051	-1.59953	3.96193	-0.783046	4.25165	-2.1845	4.80912	-1.36975	5.1051	-2.76499	5.65375	-1.94612	5.96747	-3.32907	6.51125	-2.50816	6.81514	-3.89709	7.37342	-3.07263
19.29	0.888901	-0.136508	1.13626	0.80289	1.75487	-0.502089	2.17607	0.387184	2.59805	-0.996853	3.10902	-0.153867	3.43645	-1.5545	3.98159	-0.731596	4.27888	-2.13071	4.83177	-1.31067	5.13105	-2.70468	5.677	-1.88143	5.99102	-3.26289	6.53412	-2.43747	6.83513	-3.81832	7.40038	-3.00021
19.3	0.893558	-0.136716	1.13238	0.807516	1.77153	-0.485013	2.17563	0.411589	2.62339	-0.960605	3.12141	-0.109867	3.46292	-1.50784	4.00164	-0.678418	4.30707	-2.07584	4.8542	-1.25113	5.15838	-2.6427	5.7017	-1.81484	6.01427	-3.19579	6.55782	-2.36661	6.85451	-3.74051	7.42521	-2.92784
19.31	0.897686	-0.138905	1.12824	0.81016	1.78744	-0.470071	2.17325	0.433947	2.64857	-0.92478	3.13187	-0.0648857	3.48998	-1.4591	4.02116	-0.623349	4.33531	-2.01934	4.87655	-1.19051	5.18644	-2.57854	5.72724	-1.74637	6.03813	-3.12599	6.58284	-2.2942	6.87371	-3.66429	7.44784	-2.85547
19.32	0.90192	-0.140833	1.12401	0.812323	1.80153	-0.45667	2.16945	0.454742	2.6722	-0.890056	3.13926	-0.0203906	3.51749	-1.40835	4.03924	-0.566306	4.36306	-1.96065	4.89909	-1.12748	5.21454	-2.51189	5.75271	-1.67588	6.06283	-3.05297	6.60886	-2.21936	6.89303	-3.59014	7.46841	-2.78311
19.33	0.906067	-0.140596	1.11984	0.815598	1.81312	-0.444089	2.16502	0.474723	2.69329	-0.856839	3.14309	0.0223371	3.5449	-1.35631	4.05502	-0.507315	4.39044	-1.89919	4.9216	-1.06069	5.24222	-2.44252	5.77734	-1.60297	6.0878	-2.97756	6.63494	-2.14244	6.91268	-3.51826	7.48726	-2.71077
19.34	0.909581	-0.137201	1.11587	0.821206	1.82199	-0.431366	2.16045	0.494596	2.71137	-0.825285	3.14358	0.062821	3.57133	-1.30401	4.06764	-0.44669	4.41796	-1.83447	4.94313	-0.98945	5.26925	-2.37016	5.80096	-1.52733	6.11202	-2.90129	6.65998	-2.06517	6.93271	-3.44856	7.50484	-2.63847
19.35	0.912335	-0.13077	1.11209	0.82958	1.82842	-0.417399	2.15572	0.514831	2.72637	-0.795233	3.14138	0.101481	3.59596	-1.25236	4.07634	-0.38512	4.44589	-1.76629	4.96254	-0.914122	5.29537	-2.29457	5.82419	-1.44925	6.13441	-2.82562	6.6832	-1.9898	6.95309	-3.38072	7.52162	-2.56627
19.36	0.914756	-0.12232	1.10813	0.840281	1.83313	-0.401383	2.15045	0.535768	2.73847	-0.766081	3.13718	0.139241	3.61814	-1.20178	4.08076	-0.323529	4.47382	-1.69512	4.97922	-0.836017	5.3202	-2.21594	5.84781	-1.36963	6.15434	-2.75154	6.7045	-1.91786	6.97369	-3.31432	7.53798	-2.49426
19.37	0.917307	-0.113267	1.10337	0.852255	1.83706	-0.383234	2.14438	0.557847	2.74803	-0.736834	3.13152	0.17704	3.63752	-1.15201	4.08137	-0.262767	4.50078	-1.62213	4.99342	-0.756919	5.34343	-2.1353	5.87191	-1.28977	6.17186	-2.6794	6.72431	-1.84927	6.99432	-3.24887	7.55424	-2.42263
19.38	0.920016	-0.10488	1.09737	0.864257	1.84103	-0.363559	2.13743	0.581584	2.75571	-0.706361	3.12488	0.21559	3.65421	-1.10234	4.07955	-0.203311	4.52565	-1.54904	5.00583	-0.678662	5.36507	-2.05465	5.89542	-1.21113	6.18782	-2.60894	6.74323	-1.78254	7.01478	-3.18393	7.57056	-2.35158
19.39	0.922586	-0.0979061	1.09026	0.875283	1.84534	-0.343164	2.12959	0.607146	2.76258	-0.673727	3.11793	0.255397	3.66885	-1.05198	4.07731	-0.145127	4.54766	-1.47779	5.01691	-0.602974	5.38538	-1.97649	5.91654	-1.13503	6.20364	-2.53944	6.76155	-1.71572	7.03484	-3.11908	7.58706	-2.28134
19.4	0.924838	-0.0924366	1.08268	0.88491	1.85004	-0.322579	2.12088	0.633927	2.77004	-0.638385	3.11151	0.296834	3.68233	-1.00044	4.07651	-0.0877704	4.56648	-1.41016	5.02666	-0.531461	5.40454	-1.90307	5.93372	-1.06238	6.22075	-2.47015	6.77929	-1.6475	7.05431	-3.05394	7.60377	-2.21212
19.41	0.926973	-0.0880119	1.0753	0.893386	1.85543	-0.301974	2.11158	0.660689	2.77929	-0.600265	3.10642	0.340094	3.69539	-0.947767	4.07827	-0.0307933	4.5821	-1.34752	5.03502	-0.465442	5.42236	-1.83573	5.9466	-0.993567	6.23978	-2.40088	6.79634	-1.57779	7.07304	-2.98815	7.62074	-2.14403
19.42	0.929516	-0.0838788	1.06844	0.901355	1.86228	-0.281345	2.10249	0.686367	2.79095	-0.559841	3.10323	0.385027	3.70818	-0.894553	4.08277	0.0257317	4.59469	-1.29048	5.04225	-0.40559	5.4385	-1.77458	5.95606	-0.928615	6.26012	-2.33225	6.81254	-1.50756	7.09095	-2.92142	7.638	-2.07706
19.43	0.933118	-0.079266	1.06225	0.909349	1.87141	-0.260602	2.09468	0.710878	2.80472	-0.518114	3.10226	0.430996	3.72046	-0.841792	4.08955	0.0809296	4.60469	-1.2387	5.04904	-0.351598	5.4529	-1.7187	5.96364	-0.867507	6.28019	-2.26545	6.82761	-1.43833	7.10803	-2.85362	7.6556	-2.0111
19.44	0.93835	-0.0735732	1.05699	0.917479	1.88293	-0.239438	2.08906	0.735184	2.81965	-0.476378	3.10359	0.476845	3.73197	-0.790731	4.09789	0.133408	4.613	-1.19097	5.05605	-0.302195	5.46591	-1.66663	5.97063	-0.810264	6.29843	-2.20178	6.84121	-1.37157	7.12434	-2.78481	7.67352	-1.94599
19.45	0.945426	-0.0664436	1.05301	0.925631	1.89608	-0.217259	2.08607	0.760513	2.83444	-0.435843	3.10707	0.521064	3.74286	-0.7427	4.10699	0.18199	4.62101	-1.14581	5.06363	-0.255572	5.47799	-1.617	5.97764	-0.756669	6.31426	-2.14213	6.85311	-1.30811	7.14003	-2.71529	7.69163	-1.8815
19.46	0.953966	-0.0577453	1.05034	0.933981	1.9096	-0.193447	2.08558	0.787403	2.848	-0.397404	3.11223	0.562165	3.7536	-0.698844	4.11595	0.226342	4.6301	-1.10208	5.07171	-0.210043	5.48947	-1.569	5.98479	-0.705964	6.32833	-2.08644	6.86345	-1.24783	7.1553	-2.64559	7.70968	-1.81743
19.47	0.963023	-0.047507	1.04837	0.943219	1.92231	-0.16788	2.08693	0.815286	2.85983	-0.361732	3.11825	0.599152	3.76461	-0.659749	4.12386	0.266988	4.64102	-1.05928	5.07995	-0.164642	5.50071	-1.52239	5.99217	-0.656898	6.34192	-2.03355	6.8728	-1.18964	7.17042	-2.57641	7.72732	-1.75358
19.48	0.971477	-0.035881	1.04616	0.954157	1.93335	-0.1413	2.08897	0.842766	2.87002	-0.329432	3.12409	0.631855	3.77582	-0.625118	4.13012	0.304754	4.65357	-1.01743	5.08787	-0.119398	5.51231	-1.47696	5.99997	-0.608087	6.3561	-1.98145	6.88198	-1.13197	7.18572	-2.50852	7.74421	-1.68979
19.49	0.978503	-0.0232293	1.04306	0.966954	1.94211	-0.115279	2.09034	0.868252	2.87881	-0.300946	3.12864	0.660846	3.78678	-0.593817	4.13454	0.340203	4.66694	-0.976797	5.09491	-0.0750649	5.52513	-1.43203	6.00823	-0.558373	6.37146	-1.92809	6.89192	-1.07337	7.20152	-2.4426	7.76004	-1.62593
19.5	0.983737	-0.0103393	1.03915	0.980619	1.94822	-0.091779	2.08997	0.890525	2.88612	-0.276233	3.13088	0.686961	3.79683	-0.564376	4.13725	0.373549	4.68025	-0.93774	5.1005	-0.0323826	5.53983	-1.38641	6.01672	-0.506982	6.38822	-1.87234	6.90334	-1.01315	7.21811	-2.37915	7.77467	-1.56193
19.51	0.987138	0.0014151	1.035	0.99321	1.95171	-0.072568	2.08754	0.908995	2.89153	-0.254642	3.1301	0.710781	3.80545	-0.53574	4.13816	0.404957	4.69291	-0.900558	5.1041	0.00867498	5.55655	-1.33896	6.02499	-0.4536	6.40635	-1.81435	6.91643	-0.951481	7.23567	-2.3184	7.78807	-1.49773
19.52	0.988821	0.0102378	1.03118	1.00262	1.95302	-0.058732	2.08329	0.923596	2.89476	-0.235328	3.12614	0.73244	3.81238	-0.50776	4.13673	0.434778	4.70473	-0.865142	5.10538	0.0490294	5.57481	-1.28932	6.03274	-0.39846	6.42555	-1.75527	6.93058	-0.889232	7.25428	-2.26028	7.80044	-1.43336
19.53	0.989036	0.0144865	1.02787	1.00744	1.95289	-0.05044	2.0775	0.934417	2.89618	-0.217935	3.11933	0.751798	3.8177	-0.481106	4.13233	0.463455	4.71582	-0.830598	5.10433	0.0898552	5.59357	-1.23805	6.03978	-0.342392	6.44503	-1.69658	6.94459	-0.827649	7.27396	-2.20451	7.81207	-1.3689
19.54	0.988153	0.0133989	1.02484	1.00743	1.95209	-0.0470738	2.07019	0.941347	2.89668	-0.202962	3.11029	0.768654	3.82184	-0.456632	4.12487	0.491274	4.72642	-0.795379	5.1013	0.131746	5.61134	-1.18636	6.04593	-0.286689	6.46375	-1.63963	6.95717	-0.768017	7.29463	-2.1506	7.82331	-1.30448
19.55	0.9865	0.0075238	1.02177	1.0034	1.95122	-0.0476816	2.06142	0.94404	2.89718	-0.191422	3.09965	0.78276	3.82556	-0.434636	4.11509	0.518297	4.73667	-0.758146	5.09704	0.174434	5.62653	-1.13561	6.05094	-0.232764	6.48079	-1.58537	6.9674	-0.711375	7.31616	-2.09798	7.83444	-1.24029
19.56	0.984186	-0.00143126	1.01861	0.996862	1.95046	-0.0515049	2.05179	0.942284	2.89821	-0.184103	3.08796	0.793727	3.8297	-0.414506	4.10425	0.544526	4.74637	-0.718846	5.09259	0.217152	5.63814	-1.0871	6.05472	-0.181803	6.4958	-1.53444	6.97496	-0.658288	7.3384	-2.04602	7.84565	-1.17656
19.57	0.981152	-0.0112564	1.01578	0.989388	1.94948	-0.0582169	2.04253	0.936448	2.8999	-0.181011	3.07581	0.801146	3.83492	-0.395052	4.09347	0.569999	4.75506	-0.679081	5.08891	0.259027	5.64634	-1.042	6.05745	-0.134598	6.50914	-1.48707	6.98003	-0.608722	7.36116	-1.99418	7.85694	-1.11353
19.58	0.977454	-0.0200384	1.01404	0.98228	1.94779	-0.0676708	2.03497	0.927613	2.90226	-0.18134	3.0639	0.804964	3.84145	-0.375334	4.08349	0.594641	4.76247	-0.641354	5.08655	0.299036	5.65247	-1.00116	6.05945	-0.0915648	6.52168	-1.44314	6.98324	-0.562071	7.38425	-1.94202	7.86819	-1.05142
19.59	0.973505	-0.0267232	1.01396	0.976311	1.94534	-0.079326	2.02984	0.917252	2.90536	-0.183828	3.0529	0.805815	3.84905	-0.355443	4.07479	0.617941	4.76891	-0.607843	5.08541	0.335743	5.65836	-0.964883	6.06085	-0.0527807	6.53447	-1.40217	6.98561	-0.517318	7.40751	-1.88929	7.87919	-0.990442
19.6	0.970029	-0.0312575	1.01548	0.971656	1.94291	-0.091811	2.02698	0.906784	2.90927	-0.187156	3.04344	0.804945	3.85708	-0.336732	4.06783	0.638787	4.77518	-0.579689	5.08492	0.367462	5.66557	-0.932967	6.06165	-0.0179438	6.54841	-1.36339	6.98827	-0.473291	7.43085	-1.83592	7.88976	-0.930714
